1 , 9079 , 2.303
1 , 5495 , 2.271
1 , 7872 , 2.271
1 , 8860 , 2.271
1 , 5569 , 2.269
1 , 6521 , 2.269
1 , 6578 , 2.269
1 , 7623 , 2.269
1 , 8276 , 2.269
1 , 9327 , 2.269
1 , 9484 , 2.269
1 , 9589 , 2.269
1 , 5663 , 2.207
1 , 5672 , 2.207
1 , 5957 , 2.207
1 , 6310 , 2.207
1 , 7335 , 2.207
1 , 7953 , 2.207
1 , 7964 , 2.207
1 , 9078 , 2.207
1 , 9582 , 2.207
1 , 5158 , 2.17
1 , 6965 , 2.17
1 , 7027 , 2.17
1 , 7163 , 2.17
1 , 7810 , 2.17
1 , 7884 , 2.17
1 , 8058 , 2.17
1 , 8320 , 2.17
1 , 8485 , 2.17
1 , 8605 , 2.17
1 , 8678 , 2.17
1 , 9209 , 2.17
1 , 9322 , 2.17
1 , 9323 , 2.17
1 , 9955 , 2.114
1 , 5145 , 2.073
1 , 5323 , 2.073
1 , 5585 , 2.073
1 , 5664 , 2.073
1 , 5730 , 2.073
1 , 5906 , 2.073
1 , 5907 , 2.073
1 , 5937 , 2.073
1 , 6108 , 2.073
1 , 6796 , 2.073
1 , 6916 , 2.073
1 , 6937 , 2.073
1 , 7386 , 2.073
1 , 7460 , 2.073
1 , 7789 , 2.073
1 , 8162 , 2.073
1 , 8374 , 2.073
1 , 8504 , 2.073
1 , 8710 , 2.073
1 , 9050 , 2.073
1 , 9180 , 2.073
1 , 9545 , 2.073
1 , 9779 , 2.073
1 , 9821 , 2.073
1 , 6291 , 2.059
1 , 9241 , 2.046
1 , 5571 , 2.039
1 , 5579 , 2.039
1 , 5805 , 2.039
1 , 5921 , 2.039
1 , 6116 , 2.039
1 , 6244 , 2.039
1 , 6368 , 2.039
1 , 6589 , 2.039
1 , 6715 , 2.039
1 , 6808 , 2.039
1 , 6951 , 2.039
1 , 7394 , 2.039
1 , 7434 , 2.039
1 , 7887 , 2.039
1 , 7981 , 2.039
1 , 8166 , 2.039
1 , 8173 , 2.039
1 , 8195 , 2.039
1 , 8245 , 2.039
1 , 8409 , 2.039
1 , 8425 , 2.039
1 , 8499 , 2.039
1 , 8709 , 2.039
1 , 8804 , 2.039
1 , 8911 , 2.039
1 , 9389 , 2.039
1 , 9784 , 2.039
1 , 6685 , 1.924
1 , 7433 , 1.887
1 , 8434 , 1.887
1 , 9435 , 1.887
1 , 5115 , 1.844
1 , 5174 , 1.844
1 , 5387 , 1.844
1 , 5390 , 1.844
1 , 5400 , 1.844
1 , 5483 , 1.844
1 , 5686 , 1.844
1 , 5829 , 1.844
1 , 5901 , 1.844
1 , 6133 , 1.844
1 , 6183 , 1.844
1 , 6299 , 1.844
1 , 6460 , 1.844
1 , 6511 , 1.844
1 , 6512 , 1.844
1 , 6870 , 1.844
1 , 6871 , 1.844
1 , 7175 , 1.844
1 , 7387 , 1.844
1 , 7407 , 1.844
1 , 7533 , 1.844
1 , 7842 , 1.844
1 , 7876 , 1.844
1 , 7907 , 1.844
1 , 7987 , 1.844
1 , 7991 , 1.844
1 , 8002 , 1.844
1 , 8019 , 1.844
1 , 8416 , 1.844
1 , 8606 , 1.844
1 , 8925 , 1.844
1 , 8980 , 1.844
1 , 8988 , 1.844
1 , 9075 , 1.844
1 , 9161 , 1.844
1 , 9415 , 1.844
1 , 9579 , 1.844
1 , 9593 , 1.844
1 , 9648 , 1.844
1 , 9698 , 1.844
1 , 9869 , 1.844
1 , 9968 , 1.844
1 , 10025 , 1.844
1 , 6128 , 1.838
1 , 8201 , 1.838
1 , 8350 , 1.838
1 , 9446 , 1.838
1 , 9403 , 1.733
1 , 9532 , 1.733
1 , 9896 , 1.733
1 , 5435 , 1.662
1 , 5522 , 1.662
1 , 5586 , 1.662
1 , 5641 , 1.662
1 , 5841 , 1.662
1 , 5865 , 1.662
1 , 5929 , 1.662
1 , 6395 , 1.662
1 , 6537 , 1.662
1 , 6825 , 1.662
1 , 6851 , 1.662
1 , 6988 , 1.662
1 , 7229 , 1.662
1 , 7314 , 1.662
1 , 7764 , 1.662
1 , 8025 , 1.662
1 , 8211 , 1.662
1 , 8362 , 1.662
1 , 8435 , 1.662
1 , 9082 , 1.662
1 , 9134 , 1.662
1 , 9212 , 1.662
1 , 9664 , 1.662
1 , 9671 , 1.662
1 , 9694 , 1.662
1 , 9732 , 1.662
1 , 9859 , 1.662
1 , 7822 , 1.658
1 , 8050 , 1.658
1 , 5311 , 1.598
1 , 5665 , 1.598
1 , 5826 , 1.598
1 , 5908 , 1.598
1 , 6457 , 1.598
1 , 6642 , 1.598
1 , 7070 , 1.598
1 , 7232 , 1.598
1 , 7376 , 1.598
1 , 7493 , 1.598
1 , 7949 , 1.598
1 , 8355 , 1.598
1 , 8494 , 1.598
1 , 8970 , 1.598
1 , 9409 , 1.598
1 , 9892 , 1.598
1 , 9953 , 1.598
1 , 8547 , 1.584
1 , 7428 , 1.555
1 , 7820 , 1.555
1 , 6122 , 1.524
1 , 6904 , 1.524
1 , 7449 , 1.524
1 , 9805 , 1.524
1 , 5316 , 1.489
1 , 7146 , 1.489
1 , 7733 , 1.489
1 , 7367 , 1.45
1 , 7580 , 1.45
1 , 5001 , 1.408
1 , 5031 , 1.408
1 , 5074 , 1.408
1 , 5538 , 1.408
1 , 5653 , 1.408
1 , 5923 , 1.408
1 , 6013 , 1.408
1 , 6024 , 1.408
1 , 6026 , 1.408
1 , 6127 , 1.408
1 , 6132 , 1.408
1 , 6738 , 1.408
1 , 6752 , 1.408
1 , 6807 , 1.408
1 , 6863 , 1.408
1 , 7149 , 1.408
1 , 7481 , 1.408
1 , 7512 , 1.408
1 , 7528 , 1.408
1 , 7535 , 1.408
1 , 7584 , 1.408
1 , 7994 , 1.408
1 , 8009 , 1.408
1 , 8265 , 1.408
1 , 8366 , 1.408
1 , 8691 , 1.408
1 , 9052 , 1.408
1 , 9081 , 1.408
1 , 9155 , 1.408
1 , 9299 , 1.408
1 , 9538 , 1.408
1 , 9549 , 1.408
1 , 9553 , 1.408
1 , 9633 , 1.408
1 , 9680 , 1.408
1 , 10015 , 1.408
1 , 10020 , 1.408
1 , 5608 , 1.406
1 , 5799 , 1.406
1 , 6263 , 1.406
1 , 6696 , 1.406
1 , 7723 , 1.406
1 , 8418 , 1.406
1 , 6262 , 1.355
1 , 6311 , 1.355
1 , 7216 , 1.355
1 , 7883 , 1.355
1 , 8013 , 1.355
1 , 8041 , 1.355
1 , 8243 , 1.355
1 , 8294 , 1.355
1 , 5266 , 1.295
1 , 5360 , 1.295
1 , 5486 , 1.295
1 , 5494 , 1.295
1 , 6032 , 1.295
1 , 6126 , 1.295
1 , 6158 , 1.295
1 , 6309 , 1.295
1 , 7106 , 1.295
1 , 7542 , 1.295
1 , 7734 , 1.295
1 , 7892 , 1.295
1 , 8015 , 1.295
1 , 8322 , 1.295
1 , 8407 , 1.295
1 , 8698 , 1.295
1 , 5012 , 1.277
1 , 5022 , 1.277
1 , 5081 , 1.277
1 , 5191 , 1.277
1 , 5205 , 1.277
1 , 5268 , 1.277
1 , 5280 , 1.277
1 , 5297 , 1.277
1 , 5304 , 1.277
1 , 5403 , 1.277
1 , 5568 , 1.277
1 , 5768 , 1.277
1 , 5774 , 1.277
1 , 5877 , 1.277
1 , 5879 , 1.277
1 , 5881 , 1.277
1 , 5883 , 1.277
1 , 5925 , 1.277
1 , 5941 , 1.277
1 , 5943 , 1.277
1 , 5997 , 1.277
1 , 6071 , 1.277
1 , 6094 , 1.277
1 , 6197 , 1.277
1 , 6214 , 1.277
1 , 6259 , 1.277
1 , 6336 , 1.277
1 , 6378 , 1.277
1 , 6474 , 1.277
1 , 6549 , 1.277
1 , 6555 , 1.277
1 , 6556 , 1.277
1 , 6558 , 1.277
1 , 6559 , 1.277
1 , 6627 , 1.277
1 , 6641 , 1.277
1 , 6679 , 1.277
1 , 6766 , 1.277
1 , 6775 , 1.277
1 , 6781 , 1.277
1 , 6793 , 1.277
1 , 6872 , 1.277
1 , 6884 , 1.277
1 , 6987 , 1.277
1 , 7019 , 1.277
1 , 7036 , 1.277
1 , 7120 , 1.277
1 , 7226 , 1.277
1 , 7277 , 1.277
1 , 7279 , 1.277
1 , 7290 , 1.277
1 , 7298 , 1.277
1 , 7336 , 1.277
1 , 7362 , 1.277
1 , 7366 , 1.277
1 , 7409 , 1.277
1 , 7414 , 1.277
1 , 7419 , 1.277
1 , 7454 , 1.277
1 , 7513 , 1.277
1 , 7674 , 1.277
1 , 7779 , 1.277
1 , 7800 , 1.277
1 , 7838 , 1.277
1 , 7857 , 1.277
1 , 7906 , 1.277
1 , 7942 , 1.277
1 , 7975 , 1.277
1 , 8021 , 1.277
1 , 8046 , 1.277
1 , 8047 , 1.277
1 , 8080 , 1.277
1 , 8100 , 1.277
1 , 8103 , 1.277
1 , 8107 , 1.277
1 , 8136 , 1.277
1 , 8137 , 1.277
1 , 8139 , 1.277
1 , 8148 , 1.277
1 , 8183 , 1.277
1 , 8308 , 1.277
1 , 8325 , 1.277
1 , 8336 , 1.277
1 , 8389 , 1.277
1 , 8433 , 1.277
1 , 8436 , 1.277
1 , 8481 , 1.277
1 , 8537 , 1.277
1 , 8556 , 1.277
1 , 8575 , 1.277
1 , 8576 , 1.277
1 , 8731 , 1.277
1 , 8827 , 1.277
1 , 8875 , 1.277
1 , 8910 , 1.277
1 , 8954 , 1.277
1 , 8987 , 1.277
1 , 9012 , 1.277
1 , 9105 , 1.277
1 , 9116 , 1.277
1 , 9149 , 1.277
1 , 9152 , 1.277
1 , 9153 , 1.277
1 , 9206 , 1.277
1 , 9225 , 1.277
1 , 9232 , 1.277
1 , 9326 , 1.277
1 , 9360 , 1.277
1 , 9384 , 1.277
1 , 9390 , 1.277
1 , 9402 , 1.277
1 , 9404 , 1.277
1 , 9439 , 1.277
1 , 9460 , 1.277
1 , 9514 , 1.277
1 , 9519 , 1.277
1 , 9630 , 1.277
1 , 9642 , 1.277
1 , 9654 , 1.277
1 , 9660 , 1.277
1 , 9663 , 1.277
1 , 9696 , 1.277
1 , 9697 , 1.277
1 , 9739 , 1.277
1 , 9804 , 1.277
1 , 9831 , 1.277
1 , 9947 , 1.277
1 , 9951 , 1.277
1 , 10007 , 1.277
1 , 5292 , 1.221
1 , 5338 , 1.221
1 , 5657 , 1.221
1 , 5798 , 1.221
1 , 5905 , 1.221
1 , 6008 , 1.221
1 , 6119 , 1.221
1 , 6335 , 1.221
1 , 6461 , 1.221
1 , 6672 , 1.221
1 , 6714 , 1.221
1 , 7115 , 1.221
1 , 7117 , 1.221
1 , 7139 , 1.221
1 , 7144 , 1.221
1 , 7169 , 1.221
1 , 7354 , 1.221
1 , 7369 , 1.221
1 , 7744 , 1.221
1 , 7890 , 1.221
1 , 8192 , 1.221
1 , 8314 , 1.221
1 , 8360 , 1.221
1 , 8364 , 1.221
1 , 8957 , 1.221
1 , 9110 , 1.221
1 , 9188 , 1.221
1 , 9592 , 1.221
1 , 9624 , 1.221
1 , 9807 , 1.221
1 , 10033 , 1.221
1 , 5099 , 1.125
1 , 5116 , 1.125
1 , 5123 , 1.125
1 , 5157 , 1.125
1 , 5332 , 1.125
1 , 5521 , 1.125
1 , 5676 , 1.125
1 , 5688 , 1.125
1 , 5693 , 1.125
1 , 5803 , 1.125
1 , 5804 , 1.125
1 , 6030 , 1.125
1 , 6104 , 1.125
1 , 6125 , 1.125
1 , 6246 , 1.125
1 , 6462 , 1.125
1 , 6503 , 1.125
1 , 6519 , 1.125
1 , 6611 , 1.125
1 , 6630 , 1.125
1 , 6693 , 1.125
1 , 6806 , 1.125
1 , 6909 , 1.125
1 , 6919 , 1.125
1 , 6936 , 1.125
1 , 6953 , 1.125
1 , 6961 , 1.125
1 , 7021 , 1.125
1 , 7078 , 1.125
1 , 7130 , 1.125
1 , 7211 , 1.125
1 , 7213 , 1.125
1 , 7371 , 1.125
1 , 7380 , 1.125
1 , 7389 , 1.125
1 , 7593 , 1.125
1 , 7600 , 1.125
1 , 7736 , 1.125
1 , 7823 , 1.125
1 , 7911 , 1.125
1 , 7940 , 1.125
1 , 8005 , 1.125
1 , 8034 , 1.125
1 , 8203 , 1.125
1 , 8223 , 1.125
1 , 8232 , 1.125
1 , 8438 , 1.125
1 , 8478 , 1.125
1 , 8604 , 1.125
1 , 8644 , 1.125
1 , 9422 , 1.125
1 , 9876 , 1.125
1 , 9897 , 1.125
1 , 5069 , 1.082
1 , 5107 , 1.082
1 , 5171 , 1.082
1 , 5222 , 1.082
1 , 5248 , 1.082
1 , 5267 , 1.082
1 , 5269 , 1.082
1 , 5281 , 1.082
1 , 5296 , 1.082
1 , 5307 , 1.082
1 , 5327 , 1.082
1 , 5351 , 1.082
1 , 5381 , 1.082
1 , 5394 , 1.082
1 , 5399 , 1.082
1 , 5490 , 1.082
1 , 5496 , 1.082
1 , 5511 , 1.082
1 , 5519 , 1.082
1 , 5582 , 1.082
1 , 5594 , 1.082
1 , 5613 , 1.082
1 , 5647 , 1.082
1 , 5659 , 1.082
1 , 5669 , 1.082
1 , 5678 , 1.082
1 , 5703 , 1.082
1 , 5740 , 1.082
1 , 5747 , 1.082
1 , 5761 , 1.082
1 , 5793 , 1.082
1 , 5802 , 1.082
1 , 5813 , 1.082
1 , 5817 , 1.082
1 , 5876 , 1.082
1 , 5880 , 1.082
1 , 5947 , 1.082
1 , 5989 , 1.082
1 , 6016 , 1.082
1 , 6056 , 1.082
1 , 6134 , 1.082
1 , 6144 , 1.082
1 , 6163 , 1.082
1 , 6165 , 1.082
1 , 6215 , 1.082
1 , 6219 , 1.082
1 , 6316 , 1.082
1 , 6331 , 1.082
1 , 6333 , 1.082
1 , 6353 , 1.082
1 , 6476 , 1.082
1 , 6478 , 1.082
1 , 6480 , 1.082
1 , 6533 , 1.082
1 , 6557 , 1.082
1 , 6571 , 1.082
1 , 6576 , 1.082
1 , 6584 , 1.082
1 , 6609 , 1.082
1 , 6647 , 1.082
1 , 6649 , 1.082
1 , 6718 , 1.082
1 , 6749 , 1.082
1 , 6856 , 1.082
1 , 6887 , 1.082
1 , 6931 , 1.082
1 , 6950 , 1.082
1 , 6982 , 1.082
1 , 7011 , 1.082
1 , 7051 , 1.082
1 , 7141 , 1.082
1 , 7147 , 1.082
1 , 7374 , 1.082
1 , 7381 , 1.082
1 , 7383 , 1.082
1 , 7404 , 1.082
1 , 7429 , 1.082
1 , 7483 , 1.082
1 , 7488 , 1.082
1 , 7510 , 1.082
1 , 7558 , 1.082
1 , 7585 , 1.082
1 , 7599 , 1.082
1 , 7603 , 1.082
1 , 7671 , 1.082
1 , 7694 , 1.082
1 , 7748 , 1.082
1 , 7775 , 1.082
1 , 7787 , 1.082
1 , 7791 , 1.082
1 , 7825 , 1.082
1 , 7846 , 1.082
1 , 7865 , 1.082
1 , 7948 , 1.082
1 , 7968 , 1.082
1 , 7993 , 1.082
1 , 8073 , 1.082
1 , 8156 , 1.082
1 , 8274 , 1.082
1 , 8311 , 1.082
1 , 8317 , 1.082
1 , 8401 , 1.082
1 , 8445 , 1.082
1 , 8449 , 1.082
1 , 8508 , 1.082
1 , 8566 , 1.082
1 , 8573 , 1.082
1 , 8638 , 1.082
1 , 8654 , 1.082
1 , 8685 , 1.082
1 , 8739 , 1.082
1 , 8792 , 1.082
1 , 8806 , 1.082
1 , 8820 , 1.082
1 , 8824 , 1.082
1 , 8847 , 1.082
1 , 8869 , 1.082
1 , 8874 , 1.082
1 , 8912 , 1.082
1 , 8918 , 1.082
1 , 8983 , 1.082
1 , 9049 , 1.082
1 , 9062 , 1.082
1 , 9072 , 1.082
1 , 9252 , 1.082
1 , 9301 , 1.082
1 , 9375 , 1.082
1 , 9388 , 1.082
1 , 9391 , 1.082
1 , 9400 , 1.082
1 , 9412 , 1.082
1 , 9477 , 1.082
1 , 9483 , 1.082
1 , 9543 , 1.082
1 , 9550 , 1.082
1 , 9601 , 1.082
1 , 9628 , 1.082
1 , 9668 , 1.082
1 , 9677 , 1.082
1 , 9679 , 1.082
1 , 9695 , 1.082
1 , 9718 , 1.082
1 , 9733 , 1.082
1 , 9743 , 1.082
1 , 9771 , 1.082
1 , 9899 , 1.082
1 , 9901 , 1.082
1 , 9908 , 1.082
1 , 9919 , 1.082
1 , 9933 , 1.082
1 , 9975 , 1.082
1 , 10018 , 1.082
1 , 5043 , 0.991
1 , 5047 , 0.991
1 , 5072 , 0.991
1 , 5076 , 0.991
1 , 5118 , 0.991
1 , 5152 , 0.991
1 , 5306 , 0.991
1 , 5325 , 0.991
1 , 5488 , 0.991
1 , 5578 , 0.991
1 , 5658 , 0.991
1 , 5662 , 0.991
1 , 5680 , 0.991
1 , 5695 , 0.991
1 , 5738 , 0.991
1 , 5801 , 0.991
1 , 5815 , 0.991
1 , 5848 , 0.991
1 , 5867 , 0.991
1 , 5902 , 0.991
1 , 5916 , 0.991
1 , 5917 , 0.991
1 , 6007 , 0.991
1 , 6020 , 0.991
1 , 6025 , 0.991
1 , 6028 , 0.991
1 , 6129 , 0.991
1 , 6143 , 0.991
1 , 6151 , 0.991
1 , 6212 , 0.991
1 , 6293 , 0.991
1 , 6297 , 0.991
1 , 6354 , 0.991
1 , 6360 , 0.991
1 , 6491 , 0.991
1 , 6504 , 0.991
1 , 6515 , 0.991
1 , 6522 , 0.991
1 , 6579 , 0.991
1 , 6614 , 0.991
1 , 6773 , 0.991
1 , 6800 , 0.991
1 , 6817 , 0.991
1 , 6844 , 0.991
1 , 6922 , 0.991
1 , 6934 , 0.991
1 , 6938 , 0.991
1 , 6939 , 0.991
1 , 6943 , 0.991
1 , 6955 , 0.991
1 , 6957 , 0.991
1 , 6973 , 0.991
1 , 7022 , 0.991
1 , 7023 , 0.991
1 , 7025 , 0.991
1 , 7035 , 0.991
1 , 7046 , 0.991
1 , 7062 , 0.991
1 , 7138 , 0.991
1 , 7140 , 0.991
1 , 7143 , 0.991
1 , 7156 , 0.991
1 , 7160 , 0.991
1 , 7162 , 0.991
1 , 7168 , 0.991
1 , 7185 , 0.991
1 , 7349 , 0.991
1 , 7368 , 0.991
1 , 7390 , 0.991
1 , 7408 , 0.991
1 , 7413 , 0.991
1 , 7453 , 0.991
1 , 7455 , 0.991
1 , 7559 , 0.991
1 , 7727 , 0.991
1 , 7731 , 0.991
1 , 7777 , 0.991
1 , 7840 , 0.991
1 , 7852 , 0.991
1 , 7873 , 0.991
1 , 7951 , 0.991
1 , 7974 , 0.991
1 , 7990 , 0.991
1 , 8095 , 0.991
1 , 8227 , 0.991
1 , 8235 , 0.991
1 , 8290 , 0.991
1 , 8299 , 0.991
1 , 8464 , 0.991
1 , 8467 , 0.991
1 , 8474 , 0.991
1 , 8475 , 0.991
1 , 8479 , 0.991
1 , 8490 , 0.991
1 , 8496 , 0.991
1 , 8497 , 0.991
1 , 8530 , 0.991
1 , 8581 , 0.991
1 , 8588 , 0.991
1 , 8596 , 0.991
1 , 8689 , 0.991
1 , 8719 , 0.991
1 , 8758 , 0.991
1 , 9086 , 0.991
1 , 9089 , 0.991
1 , 9091 , 0.991
1 , 9094 , 0.991
1 , 9113 , 0.991
1 , 9124 , 0.991
1 , 9296 , 0.991
1 , 9308 , 0.991
1 , 9310 , 0.991
1 , 9316 , 0.991
1 , 9383 , 0.991
1 , 9386 , 0.991
1 , 9414 , 0.991
1 , 9542 , 0.991
1 , 9577 , 0.991
1 , 9587 , 0.991
1 , 9803 , 0.991
1 , 9822 , 0.991
1 , 9881 , 0.991
1 , 9943 , 0.991
1 , 9945 , 0.991
1 , 10004 , 0.991
1 , 10021 , 0.991
1 , 5039 , 0.762
1 , 5066 , 0.762
1 , 5100 , 0.762
1 , 5102 , 0.762
1 , 5108 , 0.762
1 , 5114 , 0.762
1 , 5138 , 0.762
1 , 5148 , 0.762
1 , 5149 , 0.762
1 , 5150 , 0.762
1 , 5151 , 0.762
1 , 5154 , 0.762
1 , 5156 , 0.762
1 , 5159 , 0.762
1 , 5160 , 0.762
1 , 5165 , 0.762
1 , 5170 , 0.762
1 , 5173 , 0.762
1 , 5179 , 0.762
1 , 5187 , 0.762
1 , 5192 , 0.762
1 , 5212 , 0.762
1 , 5238 , 0.762
1 , 5240 , 0.762
1 , 5263 , 0.762
1 , 5265 , 0.762
1 , 5294 , 0.762
1 , 5295 , 0.762
1 , 5299 , 0.762
1 , 5303 , 0.762
1 , 5322 , 0.762
1 , 5359 , 0.762
1 , 5373 , 0.762
1 , 5375 , 0.762
1 , 5384 , 0.762
1 , 5388 , 0.762
1 , 5389 , 0.762
1 , 5391 , 0.762
1 , 5392 , 0.762
1 , 5393 , 0.762
1 , 5443 , 0.762
1 , 5507 , 0.762
1 , 5527 , 0.762
1 , 5561 , 0.762
1 , 5577 , 0.762
1 , 5583 , 0.762
1 , 5651 , 0.762
1 , 5674 , 0.762
1 , 5675 , 0.762
1 , 5677 , 0.762
1 , 5679 , 0.762
1 , 5681 , 0.762
1 , 5682 , 0.762
1 , 5701 , 0.762
1 , 5704 , 0.762
1 , 5713 , 0.762
1 , 5728 , 0.762
1 , 5809 , 0.762
1 , 5853 , 0.762
1 , 5889 , 0.762
1 , 5893 , 0.762
1 , 5915 , 0.762
1 , 5924 , 0.762
1 , 5926 , 0.762
1 , 5930 , 0.762
1 , 5966 , 0.762
1 , 5998 , 0.762
1 , 5999 , 0.762
1 , 6004 , 0.762
1 , 6018 , 0.762
1 , 6019 , 0.762
1 , 6022 , 0.762
1 , 6023 , 0.762
1 , 6027 , 0.762
1 , 6029 , 0.762
1 , 6077 , 0.762
1 , 6106 , 0.762
1 , 6130 , 0.762
1 , 6137 , 0.762
1 , 6140 , 0.762
1 , 6142 , 0.762
1 , 6149 , 0.762
1 , 6150 , 0.762
1 , 6154 , 0.762
1 , 6209 , 0.762
1 , 6211 , 0.762
1 , 6216 , 0.762
1 , 6238 , 0.762
1 , 6261 , 0.762
1 , 6272 , 0.762
1 , 6317 , 0.762
1 , 6321 , 0.762
1 , 6324 , 0.762
1 , 6380 , 0.762
1 , 6382 , 0.762
1 , 6429 , 0.762
1 , 6459 , 0.762
1 , 6468 , 0.762
1 , 6469 , 0.762
1 , 6475 , 0.762
1 , 6483 , 0.762
1 , 6485 , 0.762
1 , 6509 , 0.762
1 , 6510 , 0.762
1 , 6513 , 0.762
1 , 6514 , 0.762
1 , 6516 , 0.762
1 , 6518 , 0.762
1 , 6520 , 0.762
1 , 6523 , 0.762
1 , 6524 , 0.762
1 , 6525 , 0.762
1 , 6566 , 0.762
2 , 5715 , 4.581
2 , 9677 , 4.512
2 , 6327 , 4.491
2 , 9081 , 4.073
2 , 6079 , 3.981
2 , 5653 , 3.902
2 , 7553 , 3.887
2 , 7179 , 3.781
2 , 9943 , 3.673
2 , 5766 , 3.635
2 , 5638 , 3.622
2 , 9113 , 3.596
2 , 7350 , 3.499
2 , 9544 , 3.461
2 , 5496 , 3.45
2 , 7529 , 3.45
2 , 6382 , 3.439
2 , 5377 , 3.386
2 , 6498 , 3.37
2 , 7117 , 3.362
2 , 7756 , 3.352
2 , 7644 , 3.321
2 , 6212 , 3.28
2 , 6197 , 3.274
2 , 5123 , 3.266
2 , 5889 , 3.248
2 , 6714 , 3.247
2 , 9628 , 3.238
2 , 5375 , 3.237
2 , 7349 , 3.237
2 , 5313 , 3.205
2 , 5328 , 3.184
2 , 5010 , 3.183
2 , 7939 , 3.164
2 , 7228 , 3.156
2 , 9263 , 3.145
2 , 5397 , 3.143
2 , 9389 , 3.137
2 , 6881 , 3.125
2 , 5947 , 3.107
2 , 9553 , 3.106
2 , 8664 , 3.106
2 , 6298 , 3.105
2 , 7757 , 3.105
2 , 5567 , 3.085
2 , 5887 , 3.085
2 , 9749 , 3.032
2 , 5826 , 3.027
2 , 7771 , 3.023
2 , 6460 , 3.015
2 , 8692 , 3.015
2 , 5566 , 3.013
2 , 5489 , 3.009
2 , 6310 , 3.003
2 , 8888 , 2.986
2 , 5673 , 2.964
2 , 9546 , 2.964
2 , 5125 , 2.95
2 , 6311 , 2.95
2 , 6297 , 2.944
2 , 6217 , 2.929
2 , 5308 , 2.919
2 , 5323 , 2.913
2 , 6483 , 2.892
2 , 8099 , 2.861
2 , 8959 , 2.845
2 , 6125 , 2.789
2 , 6696 , 2.789
2 , 9028 , 2.789
2 , 9525 , 2.782
2 , 5746 , 2.742
2 , 5685 , 2.699
2 , 9109 , 2.699
2 , 7967 , 2.697
2 , 6364 , 2.683
2 , 7599 , 2.682
